MESE,ANNO,PARTENZA,COD ISTAT REGIONE DI PARTENZA,ARRIVO,COD ISTAT REGIONE DI ARRIVO,TOTALE
10,2017,TRENTINO ALTO ADIGE,04,,,1
10,2017,UMBRIA,10,UMBRIA,10,4
10,2017,UMBRIA,10,,,2
10,2017,VENETO,05,VENETO,05,47
10,2017,,,ESTERO,,129
10,2017,,,VENETO,05,5
10,2017,,,,,4
11,2017,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,400
11,2017,EMILIA ROMAGNA,08,ESTERO,01,3
11,2017,EMILIA ROMAGNA,08,ESTERO,,14
11,2017,EMILIA ROMAGNA,08,,,8
11,2017,ESTERO,01,ESTERO,01,55
11,2017,ESTERO,01,ESTERO,,80
11,2017,ESTERO,01,PUGLIA,16,4
11,2017,ESTERO,01,,,11
11,2017,ESTERO,,ESTERO,01,9
11,2017,ESTERO,,ESTERO,,7
11,2017,LIGURIA,07,ESTERO,01,2
11,2017,LIGURIA,07,ESTERO,,15
11,2017,LIGURIA,07,LIGURIA,07,189
11,2017,LIGURIA,07,,,1
11,2017,LOMBARDIA,03,ESTERO,,8
11,2017,LOMBARDIA,03,LOMBARDIA,03,86
11,2017,LOMBARDIA,03,,,3
11,2017,PIEMONTE,01,ESTERO,,3
11,2017,PIEMONTE,01,PIEMONTE,01,10
11,2017,PUGLIA,16,ESTERO,,11
11,2017,PUGLIA,16,PUGLIA,16,144
11,2017,PUGLIA,16,,,3
11,2017,TOSCANA,09,TOSCANA,09,12
11,2017,TRENTINO ALTO ADIGE,04,ESTERO,,1
11,2017,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,3
11,2017,VENETO,05,ESTERO,,2
11,2017,VENETO,05,VENETO,05,72
11,2017,VENETO,05,,,1
11,2017,,,EMILIA ROMAGNA,08,9
11,2017,,,ESTERO,,134
11,2017,,,PUGLIA,16,1
11,2017,,,,,1
12,2017,CAMPANIA,15,CAMPANIA,15,33
12,2017,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,725
12,2017,EMILIA ROMAGNA,08,ESTERO,01,10
12,2017,EMILIA ROMAGNA,08,ESTERO,,35
12,2017,EMILIA ROMAGNA,08,,,33
12,2017,ESTERO,01,EMILIA ROMAGNA,08,2
12,2017,ESTERO,01,ESTERO,01,99
12,2017,ESTERO,01,ESTERO,,50
12,2017,ESTERO,01,LOMBARDIA,03,1
12,2017,ESTERO,01,TOSCANA,09,1
12,2017,ESTERO,01,TRENTINO ALTO ADIGE,04,1
12,2017,ESTERO,01,,,2
12,2017,ESTERO,,ESTERO,01,3
12,2017,ESTERO,,ESTERO,,4
12,2017,ESTERO,,PUGLIA,16,1
12,2017,LIGURIA,07,ESTERO,01,1
12,2017,LIGURIA,07,ESTERO,,6
12,2017,LIGURIA,07,LIGURIA,07,146
12,2017,LIGURIA,07,,,2
12,2017,LOMBARDIA,03,ESTERO,,2
12,2017,LOMBARDIA,03,LOMBARDIA,03,188
12,2017,LOMBARDIA,03,,,5
12,2017,PIEMONTE,01,ESTERO,,2
12,2017,PIEMONTE,01,PIEMONTE,01,28
12,2017,PIEMONTE,01,,,1
12,2017,PUGLIA,16,ESTERO,,5
12,2017,PUGLIA,16,PUGLIA,16,118
12,2017,PUGLIA,16,,,5
12,2017,TOSCANA,09,ESTERO,,5
12,2017,TOSCANA,09,TOSCANA,09,52
12,2017,TOSCANA,09,,,3
12,2017,TRENTINO ALTO ADIGE,04,ESTERO,,5
12,2017,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,74
12,2017,UMBRIA,10,UMBRIA,10,8
12,2017,VENETO,05,ESTERO,,2
12,2017,VENETO,05,VENETO,05,68
12,2017,VENETO,05,,,3
12,2017,,,CAMPANIA,15,6
12,2017,,,EMILIA ROMAGNA,08,4
12,2017,,,ESTERO,,158
12,2017,,,PUGLIA,16,2
12,2017,,,TRENTINO ALTO ADIGE,04,1
12,2017,,,,,2
1,2018,CALABRIA,18,CALABRIA,18,12
1,2018,CAMPANIA,15,CAMPANIA,15,179
1,2018,CAMPANIA,15,ESTERO,,2
1,2018,CAMPANIA,15,,,1
1,2018,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,1338
1,2018,EMILIA ROMAGNA,08,ESTERO,01,17
1,2018,EMILIA ROMAGNA,08,ESTERO,,68
1,2018,EMILIA ROMAGNA,08,,,51
1,2018,ESTERO,01,EMILIA ROMAGNA,08,5
1,2018,ESTERO,01,ESTERO,01,293
1,2018,ESTERO,01,ESTERO,,116
1,2018,ESTERO,01,LIGURIA,07,4
1,2018,ESTERO,01,LOMBARDIA,03,5
1,2018,ESTERO,01,PUGLIA,16,1
1,2018,ESTERO,01,TOSCANA,09,3
1,2018,ESTERO,01,,,37
1,2018,ESTERO,,ESTERO,01,10
1,2018,ESTERO,,ESTERO,,16
1,2018,ESTERO,,,,3
1,2018,LIGURIA,07,ESTERO,,13
1,2018,LIGURIA,07,LIGURIA,07,240
1,2018,LIGURIA,07,,,6
1,2018,LOMBARDIA,03,ESTERO,01,2
1,2018,LOMBARDIA,03,ESTERO,,19
1,2018,LOMBARDIA,03,LOMBARDIA,03,214
1,2018,LOMBARDIA,03,,,8
1,2018,PIEMONTE,01,ESTERO,,1
1,2018,PIEMONTE,01,PIEMONTE,01,8
1,2018,PUGLIA,16,ESTERO,,12
1,2018,PUGLIA,16,PUGLIA,16,151
1,2018,PUGLIA,16,,,5
1,2018,SARDEGNA,20,SARDEGNA,20,1
1,2018,TOSCANA,09,ESTERO,,16
1,2018,TOSCANA,09,TOSCANA,09,198
1,2018,TOSCANA,09,,,7
1,2018,TRENTINO ALTO ADIGE,04,ESTERO,,5
1,2018,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,151
1,2018,TRENTINO ALTO ADIGE,04,,,7
1,2018,UMBRIA,10,UMBRIA,10,6
1,2018,UMBRIA,10,,,3
1,2018,VENETO,05,ESTERO,,2
1,2018,VENETO,05,VENETO,05,62
1,2018,VENETO,05,,,4
1,2018,,,CAMPANIA,15,14
1,2018,,,EMILIA ROMAGNA,08,40
1,2018,,,ESTERO,,346
1,2018,,,LIGURIA,07,1
1,2018,,,PUGLIA,16,12
1,2018,,,TOSCANA,09,12
1,2018,,,,,13
2,2018,CALABRIA,18,CALABRIA,18,7
2,2018,CAMPANIA,15,CAMPANIA,15,130
2,2018,CAMPANIA,15,ESTERO,,3
2,2018,CAMPANIA,15,,,5
2,2018,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,1315
2,2018,EMILIA ROMAGNA,08,ESTERO,01,8
2,2018,EMILIA ROMAGNA,08,ESTERO,,54
2,2018,EMILIA ROMAGNA,08,,,50
2,2018,ESTERO,01,CAMPANIA,15,1
2,2018,ESTERO,01,EMILIA ROMAGNA,08,3
2,2018,ESTERO,01,ESTERO,01,323
2,2018,ESTERO,01,ESTERO,,114
2,2018,ESTERO,01,LIGURIA,07,3
2,2018,ESTERO,01,PUGLIA,16,1
2,2018,ESTERO,01,,,28
2,2018,ESTERO,,ESTERO,01,12
2,2018,ESTERO,,ESTERO,,2
2,2018,ESTERO,,LIGURIA,07,3
2,2018,LAZIO,12,ESTERO,,1
2,2018,LAZIO,12,LAZIO,12,47
2,2018,LAZIO,12,,,3
2,2018,LIGURIA,07,ESTERO,,17
2,2018,LIGURIA,07,LIGURIA,07,189
2,2018,LIGURIA,07,,,5
2,2018,LOMBARDIA,03,ESTERO,01,2
2,2018,LOMBARDIA,03,ESTERO,,18
2,2018,LOMBARDIA,03,LOMBARDIA,03,191
2,2018,LOMBARDIA,03,,,6
2,2018,PIEMONTE,01,ESTERO,,2
2,2018,PIEMONTE,01,PIEMONTE,01,69
2,2018,PIEMONTE,01,,,1
2,2018,PUGLIA,16,ESTERO,,8
2,2018,PUGLIA,16,LOMBARDIA,03,1
2,2018,PUGLIA,16,PUGLIA,16,262
2,2018,PUGLIA,16,,,4
2,2018,SARDEGNA,20,SARDEGNA,20,6
2,2018,TOSCANA,09,EMILIA ROMAGNA,08,3
2,2018,TOSCANA,09,ESTERO,01,1
2,2018,TOSCANA,09,ESTERO,,3
2,2018,TOSCANA,09,TOSCANA,09,194
2,2018,TOSCANA,09,,,6
2,2018,TRENTINO ALTO ADIGE,04,ESTERO,,9
2,2018,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,126
2,2018,TRENTINO ALTO ADIGE,04,,,1
2,2018,UMBRIA,10,UMBRIA,10,7
2,2018,VENETO,05,ESTERO,,1
2,2018,VENETO,05,VENETO,05,50
2,2018,VENETO,05,,,3
2,2018,,,CAMPANIA,15,6
2,2018,,,EMILIA ROMAGNA,08,53
2,2018,,,ESTERO,01,4
2,2018,,,ESTERO,,290
2,2018,,,LAZIO,12,1
2,2018,,,LIGURIA,07,3
2,2018,,,LOMBARDIA,03,1
2,2018,,,PIEMONTE,01,3
2,2018,,,PUGLIA,16,10
2,2018,,,,,10
3,2018,CALABRIA,18,CALABRIA,18,23
3,2018,CAMPANIA,15,CAMPANIA,15,121
3,2018,CAMPANIA,15,ESTERO,,3
3,2018,CAMPANIA,15,,,3
3,2018,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,1386
3,2018,EMILIA ROMAGNA,08,ESTERO,01,19
3,2018,EMILIA ROMAGNA,08,ESTERO,,61
3,2018,EMILIA ROMAGNA,08,VENETO,05,1
3,2018,EMILIA ROMAGNA,08,,,49
3,2018,ESTERO,01,EMILIA ROMAGNA,08,8
3,2018,ESTERO,01,ESTERO,01,478
3,2018,ESTERO,01,ESTERO,,132
3,2018,ESTERO,01,,,28
3,2018,ESTERO,,EMILIA ROMAGNA,08,1
3,2018,ESTERO,,ESTERO,01,21
3,2018,ESTERO,,ESTERO,,6
3,2018,LAZIO,12,ESTERO,,2
3,2018,LAZIO,12,LAZIO,12,87
3,2018,LAZIO,12,,,2
3,2018,LIGURIA,07,ESTERO,,11
3,2018,LIGURIA,07,LIGURIA,07,154
3,2018,LIGURIA,07,,,3
3,2018,LOMBARDIA,03,ESTERO,01,2
3,2018,LOMBARDIA,03,ESTERO,,14
3,2018,LOMBARDIA,03,LOMBARDIA,03,273
3,2018,LOMBARDIA,03,,,5
3,2018,PIEMONTE,01,ESTERO,,3
3,2018,PIEMONTE,01,PIEMONTE,01,95
3,2018,PIEMONTE,01,,,12
3,2018,PUGLIA,16,ESTERO,01,1
3,2018,PUGLIA,16,ESTERO,,10
3,2018,PUGLIA,16,PUGLIA,16,242
3,2018,PUGLIA,16,,,4
3,2018,SARDEGNA,20,ESTERO,,1
3,2018,SARDEGNA,20,SARDEGNA,20,1
3,2018,SARDEGNA,20,,,2
3,2018,SICILIA,19,ESTERO,,5
3,2018,SICILIA,19,SICILIA,19,30
3,2018,TOSCANA,09,ESTERO,,7
3,2018,TOSCANA,09,TOSCANA,09,241
3,2018,TOSCANA,09,,,17
3,2018,TRENTINO ALTO ADIGE,04,ESTERO,,10
3,2018,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,101
3,2018,TRENTINO ALTO ADIGE,04,,,8
3,2018,UMBRIA,10,ESTERO,,14
3,2018,UMBRIA,10,UMBRIA,10,495
3,2018,UMBRIA,10,,,16
3,2018,VENETO,05,ESTERO,01,1
3,2018,VENETO,05,ESTERO,,2
3,2018,VENETO,05,VENETO,05,54
3,2018,VENETO,05,,,1
3,2018,,,EMILIA ROMAGNA,08,20
3,2018,,,ESTERO,01,2
3,2018,,,ESTERO,,367
3,2018,,,LAZIO,12,3
3,2018,,,LIGURIA,07,5
3,2018,,,LOMBARDIA,03,5
3,2018,,,PIEMONTE,01,7
3,2018,,,PUGLIA,16,4
3,2018,,,TOSCANA,09,4
3,2018,,,TRENTINO ALTO ADIGE,04,4
3,2018,,,UMBRIA,10,8
3,2018,,,VENETO,05,6
3,2018,,,,,11
4,2018,CALABRIA,18,CALABRIA,18,3
4,2018,CAMPANIA,15,CAMPANIA,15,158
4,2018,CAMPANIA,15,ESTERO,,3
4,2018,CAMPANIA,15,,,1
4,2018,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,1128
4,2018,EMILIA ROMAGNA,08,ESTERO,01,11
4,2018,EMILIA ROMAGNA,08,ESTERO,,51
4,2018,EMILIA ROMAGNA,08,,,25
4,2018,ESTERO,01,ESTERO,01,470
4,2018,ESTERO,01,ESTERO,,118
4,2018,ESTERO,01,LIGURIA,07,3
4,2018,ESTERO,01,LOMBARDIA,03,1
4,2018,ESTERO,01,PIEMONTE,01,2
4,2018,ESTERO,01,PUGLIA,16,1
4,2018,ESTERO,01,SICILIA,19,1
4,2018,ESTERO,01,TOSCANA,09,4
4,2018,ESTERO,01,UMBRIA,10,3
4,2018,ESTERO,01,,,22
4,2018,ESTERO,,ESTERO,01,19
4,2018,ESTERO,,ESTERO,,8
4,2018,ESTERO,,PUGLIA,16,1
4,2018,LAZIO,12,ESTERO,,2
4,2018,LAZIO,12,LAZIO,12,76
4,2018,LAZIO,12,,,3
4,2018,LIGURIA,07,ESTERO,01,1
4,2018,LIGURIA,07,ESTERO,,13
4,2018,LIGURIA,07,LIGURIA,07,181
4,2018,LIGURIA,07,,,5
4,2018,LOMBARDIA,03,ESTERO,01,2
4,2018,LOMBARDIA,03,ESTERO,,57
4,2018,LOMBARDIA,03,LOMBARDIA,03,422
4,2018,LOMBARDIA,03,,,10
4,2018,PIEMONTE,01,ESTERO,01,1
4,2018,PIEMONTE,01,ESTERO,,20
4,2018,PIEMONTE,01,PIEMONTE,01,106
4,2018,PIEMONTE,01,,,6
4,2018,PUGLIA,16,ESTERO,01,1
4,2018,PUGLIA,16,ESTERO,,6
4,2018,PUGLIA,16,PUGLIA,16,201
4,2018,PUGLIA,16,,,1
4,2018,SARDEGNA,20,ESTERO,,1
4,2018,SARDEGNA,20,SARDEGNA,20,97
4,2018,SARDEGNA,20,,,1
4,2018,SICILIA,19,ESTERO,,2
4,2018,SICILIA,19,SICILIA,19,35
4,2018,SICILIA,19,,,2
4,2018,TOSCANA,09,ESTERO,,4
4,2018,TOSCANA,09,TOSCANA,09,245
4,2018,TOSCANA,09,,,9
4,2018,TRENTINO ALTO ADIGE,04,ESTERO,,8
4,2018,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,89
4,2018,TRENTINO ALTO ADIGE,04,,,5
4,2018,UMBRIA,10,EMILIA ROMAGNA,08,1
4,2018,UMBRIA,10,ESTERO,01,10
4,2018,UMBRIA,10,ESTERO,,20
4,2018,UMBRIA,10,UMBRIA,10,667
4,2018,UMBRIA,10,,,24
4,2018,VENETO,05,ESTERO,01,1
4,2018,VENETO,05,ESTERO,,5
4,2018,VENETO,05,VENETO,05,80
4,2018,VENETO,05,,,6
4,2018,,,CAMPANIA,15,24
4,2018,,,EMILIA ROMAGNA,08,3
4,2018,,,ESTERO,,386
4,2018,,,LAZIO,12,3
4,2018,,,LIGURIA,07,2
4,2018,,,LOMBARDIA,03,12
4,2018,,,PUGLIA,16,4
4,2018,,,UMBRIA,10,20
4,2018,,,,,8
5,2018,CALABRIA,18,CALABRIA,18,7
5,2018,CAMPANIA,15,CAMPANIA,15,79
5,2018,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,1886
5,2018,EMILIA ROMAGNA,08,ESTERO,01,12
5,2018,EMILIA ROMAGNA,08,ESTERO,,69
5,2018,EMILIA ROMAGNA,08,MARCHE,11,1
5,2018,EMILIA ROMAGNA,08,TOSCANA,09,4
5,2018,EMILIA ROMAGNA,08,,,85
5,2018,ESTERO,01,EMILIA ROMAGNA,08,6
5,2018,ESTERO,01,ESTERO,01,628
5,2018,ESTERO,01,ESTERO,,188
5,2018,ESTERO,01,LIGURIA,07,1
5,2018,ESTERO,01,LOMBARDIA,03,3
5,2018,ESTERO,01,MARCHE,11,1
5,2018,ESTERO,01,PUGLIA,16,1
5,2018,ESTERO,01,TOSCANA,09,1
5,2018,ESTERO,01,UMBRIA,10,5
5,2018,ESTERO,01,,,32
5,2018,ESTERO,,ESTERO,01,33
5,2018,ESTERO,,ESTERO,,14
5,2018,ESTERO,,,,2
5,2018,LAZIO,12,ESTERO,,3
5,2018,LAZIO,12,LAZIO,12,115
5,2018,LAZIO,12,,,1
5,2018,LIGURIA,07,ESTERO,,10
5,2018,LIGURIA,07,LIGURIA,07,222
5,2018,LIGURIA,07,,,4
5,2018,LOMBARDIA,03,EMILIA ROMAGNA,08,1
5,2018,LOMBARDIA,03,ESTERO,01,1
5,2018,LOMBARDIA,03,ESTERO,,31
5,2018,LOMBARDIA,03,LIGURIA,07,2
5,2018,LOMBARDIA,03,LOMBARDIA,03,796
5,2018,LOMBARDIA,03,TRENTINO ALTO ADIGE,04,1
5,2018,LOMBARDIA,03,,,23
5,2018,MARCHE,11,ESTERO,,3
5,2018,MARCHE,11,MARCHE,11,18
5,2018,PIEMONTE,01,ESTERO,01,2
5,2018,PIEMONTE,01,ESTERO,,20
5,2018,PIEMONTE,01,PIEMONTE,01,247
5,2018,PIEMONTE,01,,,19
5,2018,PUGLIA,16,EMILIA ROMAGNA,08,4
5,2018,PUGLIA,16,ESTERO,,14
5,2018,PUGLIA,16,PUGLIA,16,293
5,2018,PUGLIA,16,,,10
5,2018,SARDEGNA,20,ESTERO,,6
5,2018,SARDEGNA,20,SARDEGNA,20,68
5,2018,SARDEGNA,20,,,4
5,2018,SICILIA,19,ESTERO,,1
5,2018,SICILIA,19,SICILIA,19,39
5,2018,SICILIA,19,,,2
5,2018,TOSCANA,09,TOSCANA,09,300
5,2018,TOSCANA,09,,,6
5,2018,TRENTINO ALTO ADIGE,04,ESTERO,,1
5,2018,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,157
5,2018,TRENTINO ALTO ADIGE,04,,,7
5,2018,UMBRIA,10,EMILIA ROMAGNA,08,3
5,2018,UMBRIA,10,ESTERO,01,2
5,2018,UMBRIA,10,ESTERO,,28
5,2018,UMBRIA,10,UMBRIA,10,707
5,2018,UMBRIA,10,,,14
5,2018,VENETO,05,ESTERO,01,1
5,2018,VENETO,05,ESTERO,,6
5,2018,VENETO,05,VENETO,05,80
5,2018,VENETO,05,,,6
5,2018,,,CAMPANIA,15,3
5,2018,,,EMILIA ROMAGNA,08,26
5,2018,,,ESTERO,01,4
5,2018,,,ESTERO,,549
5,2018,,,LAZIO,12,2
5,2018,,,LIGURIA,07,2
5,2018,,,LOMBARDIA,03,3
5,2018,,,MARCHE,11,1
5,2018,,,PIEMONTE,01,3
5,2018,,,PUGLIA,16,13
5,2018,,,SARDEGNA,20,2
5,2018,,,TOSCANA,09,2
5,2018,,,TRENTINO ALTO ADIGE,04,7
5,2018,,,UMBRIA,10,24
5,2018,,,,,13
6,2018,CALABRIA,18,CALABRIA,18,5
6,2018,CALABRIA,18,ESTERO,,8
6,2018,CAMPANIA,15,CAMPANIA,15,148
6,2018,CAMPANIA,15,ESTERO,,2
6,2018,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,2901
6,2018,EMILIA ROMAGNA,08,ESTERO,01,10
6,2018,EMILIA ROMAGNA,08,ESTERO,,100
6,2018,EMILIA ROMAGNA,08,PUGLIA,16,1
6,2018,EMILIA ROMAGNA,08,,,79
6,2018,ESTERO,01,EMILIA ROMAGNA,08,22
6,2018,ESTERO,01,ESTERO,01,722
6,2018,ESTERO,01,ESTERO,,166
6,2018,ESTERO,01,LOMBARDIA,03,2
6,2018,ESTERO,01,PIEMONTE,01,1
6,2018,ESTERO,01,SARDEGNA,20,2
6,2018,ESTERO,01,TOSCANA,09,2
6,2018,ESTERO,01,UMBRIA,10,2
6,2018,ESTERO,01,,,44
6,2018,ESTERO,,ESTERO,01,27
6,2018,ESTERO,,ESTERO,,15
6,2018,ESTERO,,,,1
6,2018,LAZIO,12,ESTERO,,2
6,2018,LAZIO,12,LAZIO,12,133
6,2018,LAZIO,12,,,7
6,2018,LIGURIA,07,ESTERO,01,1
6,2018,LIGURIA,07,ESTERO,,11
6,2018,LIGURIA,07,LIGURIA,07,248
6,2018,LIGURIA,07,LOMBARDIA,03,2
6,2018,LIGURIA,07,,,1
6,2018,LOMBARDIA,03,EMILIA ROMAGNA,08,5
6,2018,LOMBARDIA,03,ESTERO,01,2
6,2018,LOMBARDIA,03,ESTERO,,89
6,2018,LOMBARDIA,03,LIGURIA,07,4
6,2018,LOMBARDIA,03,LOMBARDIA,03,1214
6,2018,LOMBARDIA,03,SARDEGNA,20,1
6,2018,LOMBARDIA,03,,,50
